,INDICATOR NAME,INDICATOR DESCRIPTION,INDICATOR FREQUENCY 1,INDICATOR FREQUENCY 2,PROVIDER,DATASET
4503,NE.GDI.TOTL.KD,Gross capital formation (constant 2015 US$),A,,WB,WDI
4504,NE.GDI.TOTL.KD.ZG,Gross capital formation (annual % growth),A,,WB,WDI
4505,NE.GDI.TOTL.KN,Gross capital formation (constant LCU),A,,WB,WDI
4506,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),A,,WB,WDI
4507,NE.IMP.GNFS.CD,Imports of goods and services (current US$),A,,WB,WDI
4508,NE.IMP.GNFS.CN,Imports of goods and services (current LCU),A,,WB,WDI
4509,NE.IMP.GNFS.KD,Imports of goods and services (constant 2015 US$),A,,WB,WDI
4510,NE.IMP.GNFS.KD.ZG,Imports of goods and services (annual % growth),A,,WB,WDI
4511,NE.IMP.GNFS.KN,Imports of goods and services (constant LCU),A,,WB,WDI
4512,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),A,,WB,WDI
4513,NE.RSB.GNFS.CD,External balance on goods and services (current US$),A,,WB,WDI
4514,NE.RSB.GNFS.CN,External balance on goods and services (current LCU),A,,WB,WDI
4515,NE.RSB.GNFS.KN,External balance on goods and services (constant LCU),A,,WB,WDI
4516,NE.RSB.GNFS.ZS,External balance on goods and services (% of GDP),A,,WB,WDI
4517,NE.TRD.GNFS.ZS,Trade (% of GDP),A,,WB,WDI
4518,NV.AGR.EMPL.KD,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",A,,WB,WDI
4519,NV.AGR.TOTL.CD,"Agriculture, forestry, and fishing, value added (current US$)",A,,WB,WDI
4520,NV.AGR.TOTL.CN,"Agriculture, forestry, and fishing, value added (current LCU)",A,,WB,WDI
4521,NV.AGR.TOTL.KD,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",A,,WB,WDI
4522,NV.AGR.TOTL.KD.ZG,"Agriculture, forestry, and fishing, value added (annual % growth)",A,,WB,WDI
4523,NV.AGR.TOTL.KN,"Agriculture, forestry, and fishing, value added (constant LCU)",A,,WB,WDI
4524,NV.AGR.TOTL.ZS,"Agriculture, forestry, and fishing, value added (% of GDP)",A,,WB,WDI
4525,NV.FSM.TOTL.CN,Financial intermediary services indirectly Measured (FISIM) (current LCU),A,,WB,WDI
4526,NV.FSM.TOTL.KN,Financial intermediary services indirectly Measured (FISIM) (constant LCU),A,,WB,WDI
4527,NV.IND.EMPL.KD,"Industry (including construction), value added per worker (constant 2015 US$)",A,,WB,WDI
4528,NV.IND.MANF.CD,"Manufacturing, value added (current US$)",A,,WB,WDI
4529,NV.IND.MANF.CN,"Manufacturing, value added (current LCU)",A,,WB,WDI
4530,NV.IND.MANF.KD,"Manufacturing, value added (constant 2015 US$)",A,,WB,WDI
4531,NV.IND.MANF.KD.ZG,"Manufacturing, value added (annual % growth)",A,,WB,WDI
4532,NV.IND.MANF.KN,"Manufacturing, value added (constant LCU)",A,,WB,WDI
4533,NV.IND.MANF.ZS,"Manufacturing, value added (% of GDP)",A,,WB,WDI
4534,NV.IND.TOTL.CD,"Industry (including construction), value added (current US$)",A,,WB,WDI
4535,NV.IND.TOTL.CN,"Industry (including construction), value added (current LCU)",A,,WB,WDI
4536,NV.IND.TOTL.KD,"Industry (including construction), value added (constant 2015 US$)",A,,WB,WDI
4537,NV.IND.TOTL.KD.ZG,"Industry (including construction), value added (annual % growth)",A,,WB,WDI
4538,NV.IND.TOTL.KN,"Industry (including construction), value added (constant LCU)",A,,WB,WDI
4539,NV.IND.TOTL.ZS,"Industry (including construction), value added (% of GDP)",A,,WB,WDI
4540,NV.MNF.CHEM.ZS.UN,Chemicals (% of value added in manufacturing),A,,WB,WDI
4541,NV.MNF.FBTO.ZS.UN,"Food, beverages and tobacco (% of value added in manufacturing)",A,,WB,WDI
4542,NV.MNF.MTRN.ZS.UN,Machinery and transport equipment (% of value added in manufacturing),A,,WB,WDI
4543,NV.MNF.OTHR.ZS.UN,Other manufacturing (% of value added in manufacturing),A,,WB,WDI
4544,NV.MNF.TECH.ZS.UN,Medium and high-tech manufacturing value added (% manufacturing value added),A,,WB,WDI
4545,NV.MNF.TXTL.ZS.UN,Textiles and clothing (% of value added in manufacturing),A,,WB,WDI
4546,NV.SRV.EMPL.KD,"Services, value added per worker (constant 2015 US$)",A,,WB,WDI
4547,NV.SRV.TOTL.CD,"Services, value added (current US$)",A,,WB,WDI
4548,NV.SRV.TOTL.CN,"Services, value added (current LCU)",A,,WB,WDI
4549,NV.SRV.TOTL.KD,"Services, value added (constant 2015 US$)",A,,WB,WDI
4550,NV.SRV.TOTL.KD.ZG,"Services, value added (annual % growth)",A,,WB,WDI
4551,NV.SRV.TOTL.KN,"Services, value added (constant LCU)",A,,WB,WDI
4552,NV.SRV.TOTL.ZS,"Services, value added (% of GDP)",A,,WB,WDI
4553,NY.ADJ.AEDU.CD,Adjusted savings: education expenditure (current US$),A,,WB,WDI
4554,NY.ADJ.AEDU.GN.ZS,Adjusted savings: education expenditure (% of GNI),A,,WB,WDI
4555,NY.ADJ.DCO2.CD,Adjusted savings: carbon dioxide damage (current US$),A,,WB,WDI
4556,NY.ADJ.DCO2.GN.ZS,Adjusted savings: carbon dioxide damage (% of GNI),A,,WB,WDI
4557,NY.ADJ.DFOR.CD,Adjusted savings: net forest depletion (current US$),A,,WB,WDI
4558,NY.ADJ.DFOR.GN.ZS,Adjusted savings: net forest depletion (% of GNI),A,,WB,WDI
4559,NY.ADJ.DKAP.CD,Adjusted savings: consumption of fixed capital (current US$),A,,WB,WDI
4560,NY.ADJ.DKAP.GN.ZS,Adjusted savings: consumption of fixed capital (% of GNI),A,,WB,WDI
4561,NY.ADJ.DMIN.CD,Adjusted savings: mineral depletion (current US$),A,,WB,WDI
4562,NY.ADJ.DMIN.GN.ZS,Adjusted savings: mineral depletion (% of GNI),A,,WB,WDI
4563,NY.ADJ.DNGY.CD,Adjusted savings: energy depletion (current US$),A,,WB,WDI
4564,NY.ADJ.DNGY.GN.ZS,Adjusted savings: energy depletion (% of GNI),A,,WB,WDI
4565,NY.ADJ.DPEM.CD,Adjusted savings: particulate emission damage (current US$),A,,WB,WDI
4566,NY.ADJ.DPEM.GN.ZS,Adjusted savings: particulate emission damage (% of GNI),A,,WB,WDI
4567,NY.ADJ.DRES.GN.ZS,Adjusted savings: natural resources depletion (% of GNI),A,,WB,WDI
4568,NY.ADJ.ICTR.GN.ZS,Adjusted savings: gross savings (% of GNI),A,,WB,WDI
4569,NY.ADJ.NNAT.CD,Adjusted savings: net national savings (current US$),A,,WB,WDI
4570,NY.ADJ.NNAT.GN.ZS,Adjusted savings: net national savings (% of GNI),A,,WB,WDI
4571,NY.ADJ.NNTY.CD,Adjusted net national income (current US$),A,,WB,WDI
4572,NY.ADJ.NNTY.KD,Adjusted net national income (constant 2015 US$),A,,WB,WDI
4573,NY.ADJ.NNTY.KD.ZG,Adjusted net national income (annual % growth),A,,WB,WDI
4574,NY.ADJ.NNTY.PC.CD,Adjusted net national income per capita (current US$),A,,WB,WDI
4575,NY.ADJ.NNTY.PC.KD,Adjusted net national income per capita (constant 2015 US$),A,,WB,WDI
4576,NY.ADJ.NNTY.PC.KD.ZG,Adjusted net national income per capita (annual % growth),A,,WB,WDI
4577,NY.ADJ.SVNG.CD,"Adjusted net savings, including particulate emission damage (current US$)",A,,WB,WDI
4578,NY.ADJ.SVNG.GN.ZS,"Adjusted net savings, including particulate emission damage (% of GNI)",A,,WB,WDI
4579,NY.ADJ.SVNX.CD,"Adjusted net savings, excluding particulate emission damage (current US$)",A,,WB,WDI
4580,NY.ADJ.SVNX.GN.ZS,"Adjusted net savings, excluding particulate emission damage (% of GNI)",A,,WB,WDI
4581,NY.EXP.CAPM.KN,Exports as a capacity to import (constant LCU),A,,WB,WDI
4582,NY.GDP.COAL.RT.ZS,Coal rents (% of GDP),A,,WB,WDI
4583,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",A,,WB,WDI
4584,NY.GDP.DEFL.KD.ZG.AD,"Inflation, GDP deflator: linked series (annual %)",A,,WB,WDI
4585,NY.GDP.DEFL.ZS,GDP deflator (base year varies by country),A,,WB,WDI
4586,NY.GDP.DEFL.ZS.AD,GDP deflator: linked series (base year varies by country),A,,WB,WDI
4587,NY.GDP.DISC.CN,Discrepancy in expenditure estimate of GDP (current LCU),A,,WB,WDI
4588,NY.GDP.DISC.KN,Discrepancy in expenditure estimate of GDP (constant LCU),A,,WB,WDI
4589,NY.GDP.FCST.CD,Gross value added at basic prices (GVA) (current US$),A,,WB,WDI
4590,NY.GDP.FCST.CN,Gross value added at basic prices (GVA) (current LCU),A,,WB,WDI
4591,NY.GDP.FCST.KD,Gross value added at basic prices (GVA) (constant 2015 US$),A,,WB,WDI
4592,NY.GDP.FCST.KN,Gross value added at basic prices (GVA) (constant LCU),A,,WB,WDI
4593,NY.GDP.FRST.RT.ZS,Forest rents (% of GDP),A,,WB,WDI
4594,NY.GDP.MINR.RT.ZS,Mineral rents (% of GDP),A,,WB,WDI
4595,NY.GDP.MKTP.CD,GDP (current US$),A,,WB,WDI
4596,NY.GDP.MKTP.CN,GDP (current LCU),A,,WB,WDI
4597,NY.GDP.MKTP.CN.AD,GDP: linked series (current LCU),A,,WB,WDI
4598,NY.GDP.MKTP.KD,GDP (constant 2015 US$),A,,WB,WDI
4599,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),A,,WB,WDI
4600,NY.GDP.MKTP.KN,GDP (constant LCU),A,,WB,WDI
4601,NY.GDP.MKTP.PP.CD,"GDP, PPP (current international $)",A,,WB,WDI
4602,NY.GDP.MKTP.PP.KD,"GDP, PPP (constant 2017 international $)",A,,WB,WDI
4603,NY.GDP.NGAS.RT.ZS,Natural gas rents (% of GDP),A,,WB,WDI
4604,NY.GDP.PCAP.CD,GDP per capita (current US$),A,,WB,WDI
4605,NY.GDP.PCAP.CN,GDP per capita (current LCU),A,,WB,WDI
4606,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),A,,WB,WDI
4607,NY.GDP.PCAP.KD.ZG,GDP per capita growth (annual %),A,,WB,WDI
4608,NY.GDP.PCAP.KN,GDP per capita (constant LCU),A,,WB,WDI
4609,NY.GDP.PCAP.PP.CD,"GDP per capita, PPP (current international $)",A,,WB,WDI
4610,NY.GDP.PCAP.PP.KD,"GDP per capita, PPP (constant 2017 international $)",A,,WB,WDI
4611,NY.GDP.PETR.RT.ZS,Oil rents (% of GDP),A,,WB,WDI
4612,NY.GDP.TOTL.RT.ZS,Total natural resources rents (% of GDP),A,,WB,WDI
4613,NY.GDS.TOTL.CD,Gross domestic savings (current US$),A,,WB,WDI
4614,NY.GDS.TOTL.CN,Gross domestic savings (current LCU),A,,WB,WDI
4615,NY.GDS.TOTL.ZS,Gross domestic savings (% of GDP),A,,WB,WDI
4616,NY.GDY.TOTL.KN,Gross domestic income (constant LCU),A,,WB,WDI
4617,NY.GNP.ATLS.CD,"GNI, Atlas method (current US$)",A,,WB,WDI
4618,NY.GNP.MKTP.CD,GNI (current US$),A,,WB,WDI
4619,NY.GNP.MKTP.CN,GNI (current LCU),A,,WB,WDI
4620,NY.GNP.MKTP.CN.AD,GNI: linked series (current LCU),A,,WB,WDI
4621,NY.GNP.MKTP.KD,GNI (constant 2015 US$),A,,WB,WDI
4622,NY.GNP.MKTP.KD.ZG,GNI growth (annual %),A,,WB,WDI
4623,NY.GNP.MKTP.KN,GNI (constant LCU),A,,WB,WDI
4624,NY.GNP.MKTP.PP.CD,"GNI, PPP (current international $)",A,,WB,WDI
4625,NY.GNP.MKTP.PP.KD,"GNI, PPP (constant 2017 international $)",A,,WB,WDI
4626,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",A,,WB,WDI
4627,NY.GNP.PCAP.CN,GNI per capita (current LCU),A,,WB,WDI
4628,NY.GNP.PCAP.KD,GNI per capita (constant 2015 US$),A,,WB,WDI
4629,NY.GNP.PCAP.KD.ZG,GNI per capita growth (annual %),A,,WB,WDI
4630,NY.GNP.PCAP.KN,GNI per capita (constant LCU),A,,WB,WDI
4631,NY.GNP.PCAP.PP.CD,"GNI per capita, PPP (current international $)",A,,WB,WDI
4632,NY.GNP.PCAP.PP.KD,"GNI per capita, PPP (constant 2017 international $)",A,,WB,WDI
4633,NY.GNS.ICTR.CD,Gross savings (current US$),A,,WB,WDI
4634,NY.GNS.ICTR.CN,Gross savings (current LCU),A,,WB,WDI
4635,NY.GNS.ICTR.GN.ZS,Gross savings (% of GNI),A,,WB,WDI
4636,NY.GNS.ICTR.ZS,Gross savings (% of GDP),A,,WB,WDI
4637,NY.GSR.NFCY.CD,Net primary income (Net income from abroad) (current US$),A,,WB,WDI
4638,NY.GSR.NFCY.CN,Net primary income (Net income from abroad) (current LCU),A,,WB,WDI
4639,NY.GSR.NFCY.KN,Net primary income (Net income from abroad) (constant LCU),A,,WB,WDI
4640,NY.TAX.NIND.CD,Taxes less subsidies on products (current US$),A,,WB,WDI
4641,NY.TAX.NIND.CN,Taxes less subsidies on products (current LCU),A,,WB,WDI
4642,NY.TAX.NIND.KN,Taxes less subsidies on products (constant LCU),A,,WB,WDI
4643,NY.TRF.NCTR.CD,Net secondary income (Net current transfers from abroad) (current US$),A,,WB,WDI
4644,NY.TRF.NCTR.CN,Net secondary income (Net current transfers from abroad) (current LCU),A,,WB,WDI
4645,NY.TRF.NCTR.KN,Net secondary income (Net current transfers from abroad) (constant LCU),A,,WB,WDI
4646,NY.TTF.GNFS.KN,Terms of trade adjustment (constant LCU),A,,WB,WDI
4647,PA.NUS.ATLS,DEC alternative conversion factor (LCU per US$),A,,WB,WDI
4648,PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",A,,WB,WDI
4649,PA.NUS.PPP,"PPP conversion factor, GDP (LCU per international $)",A,,WB,WDI
4650,PA.NUS.PPPC.RF,Price level ratio of PPP conversion factor (GDP) to market exchange rate,A,,WB,WDI
4651,PA.NUS.PRVT.PP,"PPP conversion factor, private consumption (LCU per international $)",A,,WB,WDI
4652,PX.REX.REER,Real effective exchange rate index (2010 = 100),A,,WB,WDI
4653,SE.ADT.1524.LT.FE.ZS,"Literacy rate, youth female (% of females ages 15-24)",A,,WB,WDI
4654,SE.ADT.1524.LT.FM.ZS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",A,,WB,WDI
4655,SE.ADT.1524.LT.MA.ZS,"Literacy rate, youth male (% of males ages 15-24)",A,,WB,WDI
4656,SE.ADT.1524.LT.ZS,"Literacy rate, youth total (% of people ages 15-24)",A,,WB,WDI
4657,SE.ADT.LITR.FE.ZS,"Literacy rate, adult female (% of females ages 15 and above)",A,,WB,WDI
4658,SE.ADT.LITR.MA.ZS,"Literacy rate, adult male (% of males ages 15 and above)",A,,WB,WDI
4659,SE.ADT.LITR.ZS,"Literacy rate, adult total (% of people ages 15 and above)",A,,WB,WDI
4660,SE.COM.DURS,"Compulsory education, duration (years)",A,,WB,WDI
4661,SE.ENR.PRIM.FM.ZS,"School enrollment, primary (gross), gender parity index (GPI)",A,,WB,WDI
4662,SE.ENR.PRSC.FM.ZS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",A,,WB,WDI
4663,SE.ENR.SECO.FM.ZS,"School enrollment, secondary (gross), gender parity index (GPI)",A,,WB,WDI
4664,SE.ENR.TERT.FM.ZS,"School enrollment, tertiary (gross), gender parity index (GPI)",A,,WB,WDI
4665,SE.PRE.DURS,"Preprimary education, duration (years)",A,,WB,WDI
4666,SE.PRE.ENRL.TC.ZS,"Pupil-teacher ratio, preprimary",A,,WB,WDI
4667,SE.PRE.ENRR,"School enrollment, preprimary (% gross)",A,,WB,WDI
4668,SE.PRE.ENRR.FE,"School enrollment, preprimary, female (% gross)",A,,WB,WDI
4669,SE.PRE.ENRR.MA,"School enrollment, preprimary, male (% gross)",A,,WB,WDI
4670,SE.PRE.TCAQ.FE.ZS,"Trained teachers in preprimary education, female (% of female teachers)",A,,WB,WDI
4671,SE.PRE.TCAQ.MA.ZS,"Trained teachers in preprimary education, male (% of male teachers)",A,,WB,WDI
4672,SE.PRE.TCAQ.ZS,Trained teachers in preprimary education (% of total teachers),A,,WB,WDI
4673,SE.PRM.AGES,Primary school starting age (years),A,,WB,WDI
4674,SE.PRM.CMPT.FE.ZS,"Primary completion rate, female (% of relevant age group)",A,,WB,WDI
4675,SE.PRM.CMPT.MA.ZS,"Primary completion rate, male (% of relevant age group)",A,,WB,WDI
4676,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",A,,WB,WDI
4677,SE.PRM.CUAT.FE.ZS,"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",A,,WB,WDI
4678,SE.PRM.CUAT.MA.ZS,"Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)",A,,WB,WDI
4679,SE.PRM.CUAT.ZS,"Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)",A,,WB,WDI
4680,SE.PRM.DURS,"Primary education, duration (years)",A,,WB,WDI
4681,SE.PRM.ENRL,"Primary education, pupils",A,,WB,WDI
4682,SE.PRM.ENRL.FE.ZS,"Primary education, pupils (% female)",A,,WB,WDI
4683,SE.PRM.ENRL.TC.ZS,"Pupil-teacher ratio, primary",A,,WB,WDI
4684,SE.PRM.ENRR,"School enrollment, primary (% gross)",A,,WB,WDI
4685,SE.PRM.ENRR.FE,"School enrollment, primary, female (% gross)",A,,WB,WDI
4686,SE.PRM.ENRR.MA,"School enrollment, primary, male (% gross)",A,,WB,WDI
4687,SE.PRM.GINT.FE.ZS,"Gross intake ratio in first grade of primary education, female (% of relevant age group)",A,,WB,WDI
4688,SE.PRM.GINT.MA.ZS,"Gross intake ratio in first grade of primary education, male (% of relevant age group)",A,,WB,WDI
4689,SE.PRM.GINT.ZS,"Gross intake ratio in first grade of primary education, total (% of relevant age group)",A,,WB,WDI
4690,SE.PRM.NENR,"School enrollment, primary (% net)",A,,WB,WDI
4691,SE.PRM.NENR.FE,"School enrollment, primary, female (% net)",A,,WB,WDI
4692,SE.PRM.NENR.MA,"School enrollment, primary, male (% net)",A,,WB,WDI
4693,SE.PRM.NINT.FE.ZS,"Net intake rate in grade 1, female (% of official school-age population)",A,,WB,WDI
4694,SE.PRM.NINT.MA.ZS,"Net intake rate in grade 1, male (% of official school-age population)",A,,WB,WDI
4695,SE.PRM.NINT.ZS,Net intake rate in grade 1 (% of official school-age population),A,,WB,WDI
4696,SE.PRM.OENR.FE.ZS,"Over-age students, primary, female (% of female enrollment)",A,,WB,WDI
4697,SE.PRM.OENR.MA.ZS,"Over-age students, primary, male (% of male enrollment)",A,,WB,WDI
4698,SE.PRM.OENR.ZS,"Over-age students, primary (% of enrollment)",A,,WB,WDI
4699,SE.PRM.PRIV.ZS,"School enrollment, primary, private (% of total primary)",A,,WB,WDI
4700,SE.PRM.PRS5.FE.ZS,"Persistence to grade 5, female (% of cohort)",A,,WB,WDI
4701,SE.PRM.PRS5.MA.ZS,"Persistence to grade 5, male (% of cohort)",A,,WB,WDI
4702,SE.PRM.PRS5.ZS,"Persistence to grade 5, total (% of cohort)",A,,WB,WDI
4703,SE.PRM.PRSL.FE.ZS,"Persistence to last grade of primary, female (% of cohort)",A,,WB,WDI
4704,SE.PRM.PRSL.MA.ZS,"Persistence to last grade of primary, male (% of cohort)",A,,WB,WDI
4705,SE.PRM.PRSL.ZS,"Persistence to last grade of primary, total (% of cohort)",A,,WB,WDI
4706,SE.PRM.REPT.FE.ZS,"Repeaters, primary, female (% of female enrollment)",A,,WB,WDI
4707,SE.PRM.REPT.MA.ZS,"Repeaters, primary, male (% of male enrollment)",A,,WB,WDI
4708,SE.PRM.REPT.ZS,"Repeaters, primary, total (% of total enrollment)",A,,WB,WDI
4709,SE.PRM.TCAQ.FE.ZS,"Trained teachers in primary education, female (% of female teachers)",A,,WB,WDI
4710,SE.PRM.TCAQ.MA.ZS,"Trained teachers in primary education, male (% of male teachers)",A,,WB,WDI
4711,SE.PRM.TCAQ.ZS,Trained teachers in primary education (% of total teachers),A,,WB,WDI
4712,SE.PRM.TCHR,"Primary education, teachers",A,,WB,WDI
4713,SE.PRM.TCHR.FE.ZS,"Primary education, teachers (% female)",A,,WB,WDI
4714,SE.PRM.TENR,"Adjusted net enrollment rate, primary (% of primary school age children)",A,,WB,WDI
4715,SE.PRM.TENR.FE,"Adjusted net enrollment rate, primary, female (% of primary school age children)",A,,WB,WDI
4716,SE.PRM.TENR.MA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",A,,WB,WDI
4717,SE.PRM.UNER,"Children out of school, primary",A,,WB,WDI
4718,SE.PRM.UNER.FE,"Children out of school, primary, female",A,,WB,WDI
4719,SE.PRM.UNER.FE.ZS,"Children out of school, female (% of female primary school age)",A,,WB,WDI
4720,SE.PRM.UNER.MA,"Children out of school, primary, male",A,,WB,WDI
4721,SE.PRM.UNER.MA.ZS,"Children out of school, male (% of male primary school age)",A,,WB,WDI
4722,SE.PRM.UNER.ZS,Children out of school (% of primary school age),A,,WB,WDI
4723,SE.SEC.AGES,Lower secondary school starting age (years),A,,WB,WDI
4724,SE.SEC.CMPT.LO.FE.ZS,"Lower secondary completion rate, female (% of relevant age group)",A,,WB,WDI
4725,SE.SEC.CMPT.LO.MA.ZS,"Lower secondary completion rate, male (% of relevant age group)",A,,WB,WDI
4726,SE.SEC.CMPT.LO.ZS,"Lower secondary completion rate, total (% of relevant age group)",A,,WB,WDI
4727,SE.SEC.CUAT.LO.FE.ZS,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",A,,WB,WDI
4728,SE.SEC.CUAT.LO.MA.ZS,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",A,,WB,WDI
4729,SE.SEC.CUAT.LO.ZS,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",A,,WB,WDI
4730,SE.SEC.CUAT.PO.FE.ZS,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",A,,WB,WDI
4731,SE.SEC.CUAT.PO.MA.ZS,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",A,,WB,WDI
4732,SE.SEC.CUAT.PO.ZS,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",A,,WB,WDI
4733,SE.SEC.CUAT.UP.FE.ZS,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",A,,WB,WDI
4734,SE.SEC.CUAT.UP.MA.ZS,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",A,,WB,WDI
4735,SE.SEC.CUAT.UP.ZS,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",A,,WB,WDI
4736,SE.SEC.DURS,"Secondary education, duration (years)",A,,WB,WDI
4737,SE.SEC.ENRL,"Secondary education, pupils",A,,WB,WDI
4738,SE.SEC.ENRL.FE.ZS,"Secondary education, pupils (% female)",A,,WB,WDI
4739,SE.SEC.ENRL.GC,"Secondary education, general pupils",A,,WB,WDI
4740,SE.SEC.ENRL.GC.FE.ZS,"Secondary education, general pupils (% female)",A,,WB,WDI
4741,SE.SEC.ENRL.LO.TC.ZS,"Pupil-teacher ratio, lower secondary",A,,WB,WDI
4742,SE.SEC.ENRL.TC.ZS,"Pupil-teacher ratio, secondary",A,,WB,WDI
4743,SE.SEC.ENRL.UP.TC.ZS,"Pupil-teacher ratio, upper secondary",A,,WB,WDI
4744,SE.SEC.ENRL.VO,"Secondary education, vocational pupils",A,,WB,WDI
